Order ID,Bill Number,Date Time,Type,Customer Name,Customer Phone,Table,Payment Method,Subtotal,Tax,Discount,Total Amount,Status,Items Summary
"29909585-9bc3-482c-a67f-7cf172c39172","100785","2026-09-20T12:42:28.388Z","dine-in","Walk-in Guest","","","upi","435.15","22","0","457","completed","Item (1) | Item (1) | Item (1)"
"121486e1-db2d-4917-9a3f-c2f611caa86f","100784","2026-09-20T12:29:20.453Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"9b90a2eb-7bb1-441d-a84d-de83637a75cc","100783","2026-09-20T12:12:27.975Z","dine-in","Walk-in Guest","","","cash","319","16","0","335","completed","Item (1) | Item (1)"
"14a0c1fd-3bc5-44f1-b96b-97a181313d2f","100782","2026-09-20T12:11:43.210Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"b0cc5b1f-51e8-4df8-a915-678cc5d8479d","100781","2026-09-20T12:11:06.989Z","dine-in","Walk-in Guest","","","upi","1697","85","0","1782","completed","Item (1) | Item (1) | Item (1)"
"7920540f-c560-4b44-8ee7-f2d80c2929db","100780","2026-09-20T11:55:39.566Z","dine-in","Walk-in Guest","","","card","556","28","0","584","completed","Item (2) | Item (1) | Item (1)"
"5a805bf0-4b69-4b1e-88a3-62f72517f063","100779","2026-09-20T11:48:16.014Z","dine-in","Walk-in Guest","","","cash","348","17","0","365","completed","Item (1) | Item (1)"
"04a64daf-3c95-40ed-9506-b9a679c9e913","100778","2026-09-20T11:46:44.517Z","dine-in","Walk-in Guest","","","split","560","28","0","588","completed","Item (1)"
"47b507e8-620f-454b-b8b5-aa86a4542782","100777","2026-09-20T11:28:08.966Z","dine-in","Walk-in Guest","","","card","683.3","34","0","717","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"4a780ff4-b4d2-43aa-8d70-a3b5a7d9219e","100776","2026-09-20T10:34:27.594Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"d0bb650f-c909-4618-83bb-aa7bdf7b4e19","100775","2026-09-20T10:32:41.369Z","dine-in","Walk-in Guest","","","upi","319","16","0","335","completed","Item (1) | Item (1)"
"e3882c0b-d3fe-490a-965a-ccb968134a44","100774","2026-09-20T09:58:30.029Z","dine-in","Walk-in Guest","","","upi","520","26","0","546","completed","Item (1) | Item (1) | Item (1)"
"1b849b0a-4b05-4fdf-86cd-2aa1e5a3d90c","100773","2026-09-20T09:56:27.892Z","dine-in","Walk-in Guest","","","card","439","22","0","461","completed","Item (1) | Item (1)"
"b18e6443-9c1a-4845-a133-4ec545fc6b97","100772","2026-09-20T08:45:35.734Z","dine-in","Walk-in Guest","","","upi","597","30","0","627","completed","Item (1) | Item (1) | Item (1)"
"3f04205a-0c1f-4137-a687-5df7a335c32d","100771","2026-09-20T06:40:14.764Z","takeaway","Walk-in Guest","","","upi","479","24","0","503","completed","Item (1) | Item (1)"
"5abaf41c-1160-4325-b299-c3fc42b8b426","100770","2026-09-20T06:08:13.762Z","delivery","bala","9442255279","","Cashfree Gateway","90","0","0","81","cancelled","Item (1)"
"9888195c-cce1-4362-ada6-78865633c2bb","100769","2026-09-19T16:25:05.937Z","dine-in","Walk-in Guest","","","split","299","15","0","314","completed","Item (1)"
"560abb4d-190f-41c5-8ecb-1d7842413a3a","100768","2026-09-19T15:52:08.397Z","dine-in","Walk-in Guest","","","upi","569","28","0","597","completed","Item (1) | Item (1) | Item (1)"
"3a223fa6-3529-4150-924c-ca41438e6b48","100767","2026-09-19T15:50:11.742Z","dine-in","Walk-in Guest","","","cash","120","6","0","126","completed","Item (1)"
"15e69c1c-81b6-4c38-b1d1-bba27628ecf4","100766","2026-09-19T15:49:38.355Z","dine-in","Walk-in Guest","","","split","398","20","0","418","completed","Item (1) | Item (1)"
"62465e75-f3be-49db-b10a-62341abd294c","100765","2026-09-19T15:25:22.549Z","dine-in","Walk-in Guest","","","upi","597","30","0","627","completed","Item (1) | Item (1) | Item (1)"
"553fe9f1-468d-4325-aeaf-45bc39264e41","100764","2026-09-19T15:19:40.234Z","dine-in","Walk-in Guest","","","upi","299","15","0","314","completed","Item (1)"
"438c8494-25e0-4c84-a67c-f7e011de87d9","100763","2026-09-19T15:12:47.274Z","dine-in","Walk-in Guest","","","cash","59","3","0","62","completed","Item (1)"
"7de59108-3b47-4a46-91e5-d4a0678cff44","100762","2026-09-19T14:47:30.210Z","dine-in","Walk-in Guest","","","split","199","10","0","209","completed","Item (1)"
"204c232e-b0cd-4572-b608-9e3e68782d23","100761","2026-09-19T14:36:57.917Z","dine-in","Walk-in Guest","","","upi","648","32","0","680","completed","Item (1) | Item (1)"
"e4c80e74-68df-45c3-9536-b40b3ab977d8","100760","2026-09-19T14:17:30.089Z","dine-in","Walk-in Guest","","","cash","199","10","0","209","completed","Item (1)"
"0286af42-981b-43a5-acbe-027b05e6106f","100759","2026-09-19T14:01:04.186Z","dine-in","Walk-in Guest","","","cash","59","3","0","62","completed","Item (1)"
"1f4151b7-62da-4927-b693-fcae7cdac867","100758","2026-09-19T13:50:32.992Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"51129f0b-a69c-4297-9593-fef9167a98d5","100757","2026-09-19T13:41:44.941Z","dine-in","Walk-in Guest","","","cash","599","30","0","629","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"505c10ad-6b1f-4479-9731-2ff8e28fdc51","100756","2026-09-19T13:38:34.866Z","dine-in","Walk-in Guest","","","upi","699","35","0","734","completed","Item (1)"
"7e0497d6-5ebe-4da5-8005-dbf6a8ba9b78","100755","2026-09-19T13:31:03.908Z","dine-in","Walk-in Guest","","","upi","269","13","0","282","completed","Item (1) | Item (1)"
"044a2995-9fc3-48d8-85d5-969957b6a902","100754","2026-09-19T11:32:23.147Z","dine-in","Walk-in Guest","","","upi","438","22","0","460","completed","Item (1) | Item (1) | Item (1)"
"c34ef26d-a24a-4b53-bd08-05efe0ac7395","100753","2026-09-19T08:46:32.886Z","takeaway","Walk-in Guest","","","upi","378","19","0","397","completed","Item (1) | Item (1)"
"a02eab86-552c-4b19-b5c7-87effb7ff998","100752","2026-09-19T06:56:05.313Z","dine-in","Walk-in Guest","","","upi","326.15","16","0","342","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"46b117fe-1322-46bc-b18b-c15ceba545e5","100751","2026-09-18T16:55:53.919Z","dine-in","Walk-in Guest","","","upi","628","31","0","659","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"39b02942-b203-475d-aeee-51a622a4730e","100750","2026-09-18T16:16:10.435Z","dine-in","Walk-in Guest","","","cash","898","45","0","943","completed","Item (2)"
"679fae16-5af9-40c7-a436-3554aa0da443","100749","2026-09-18T15:28:53.128Z","dine-in","Walk-in Guest","","","cash","699","35","0","734","completed","Item (1)"
"31cfe411-9abc-47d8-bd03-fee27bd4ee9c","100748","2026-09-18T15:21:16.287Z","dine-in","Walk-in Guest","","","upi","299","15","0","314","completed","Item (1)"
"ded3bf2e-7f14-412f-9dad-fc1e4e6f6edf","100747","2026-09-18T15:16:33.107Z","dine-in","Walk-in Guest","","","split","339","17","0","356","completed","Item (1) | Item (1)"
"901ec0ef-ffaf-435b-bf40-096c6d3d7252","100746","2026-09-18T14:42:10.809Z","dine-in","Walk-in Guest","","","upi","210","11","0","221","completed","Item (1) | Item (1)"
"fd8e7abc-2a2c-465a-bb55-3ceca9445e13","100745","2026-09-18T14:32:06.748Z","dine-in","Walk-in Guest","","","upi","380","19","0","399","completed","Item (1) | Item (1) | Item (1)"
"0c3432f6-3a8e-45f8-813b-ba3e79aa5e5a","100744","2026-09-18T14:17:03.888Z","takeaway","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"f60dd163-53b0-4e3e-a016-75f4d55022b0","100743","2026-09-18T13:28:19.950Z","dine-in","Walk-in Guest","","","cash","539","27","0","566","completed","Item (1) | Item (1) | Item (1)"
"0156e932-ffe8-4beb-bdbf-86724cd296f4","100742","2026-09-18T13:25:24.666Z","dine-in","Walk-in Guest","","","upi","249","12","0","261","completed","Item (1)"
"e226b866-b119-4a2c-8643-6c5f914f9f36","100741","2026-09-18T13:22:36.902Z","dine-in","Walk-in Guest","","","upi","280","14","0","294","completed","Item (1)"
"e6a3e4ce-09f3-47e5-929f-65d0cb59d429","100740","2026-09-18T13:20:06.715Z","dine-in","Walk-in Guest","","","cash","30","2","0","32","completed","Item (2)"
"77c97a13-3652-4abd-a269-6fdb6b40e4a1","100739","2026-09-18T13:08:51.874Z","dine-in","Walk-in Guest","","","cash","1273","64","0","1337","completed","Item (1) | Item (1) | Item (2) | Item (1) | Item (3)"
"1344bcb9-6c37-4d0c-958a-5abe606520a1","100738","2026-09-18T07:38:53.578Z","dine-in","Walk-in Guest","","","upi","179","9","0","188","completed","Item (1) | Item (1)"
"98747d91-868a-4a91-810d-b83655f15656","100737","2026-09-17T17:14:57.170Z","dine-in","Walk-in Guest","","","upi","238","12","0","250","completed","Item (1) | Item (1)"
"53c28ca7-6e53-4908-8126-047d417b50b4","100736","2026-09-17T16:56:23.092Z","dine-in","Walk-in Guest","","","upi","39","2","0","41","completed","Item (1)"
"30b56c1d-feb0-4c5d-90fe-2193352ffb82","100735","2026-09-17T16:55:37.389Z","dine-in","Walk-in Guest","","","cash","300","15","0","315","completed","Item (1) | Item (1) | Item (1)"
"f3f2ceee-db40-48dd-a68e-49a0470fd50b","100734","2026-09-17T16:49:12.518Z","dine-in","Walk-in Guest","","","upi","656","33","0","689","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"ed20b641-6ba9-4fa1-b919-8d0a7d7b9559","100733","2026-09-17T16:45:50.571Z","dine-in","Walk-in Guest","","","upi","598","30","0","628","completed","Item (1) | Item (1)"
"c458db54-d473-4655-a370-47faeb645dbd","100732","2026-09-17T16:41:59.370Z","dine-in","Walk-in Guest","","","complimentary","199","10","0","209","completed","Item (1)"
"dd4ac539-6610-4435-bc2f-2c9bf66da5ef","100731","2026-09-17T15:52:20.374Z","dine-in","Walk-in Guest","","","upi","799","40","0","839","completed","Item (1)"
"e6f30ba9-37d1-4ee4-91de-8bcbe25de442","100730","2026-09-17T15:45:19.070Z","dine-in","Walk-in Guest","","","upi","99","5","0","104","completed","Item (1)"
"6f36291b-2e28-467f-a645-85366212dfea","100729","2026-09-17T15:44:14.589Z","dine-in","Walk-in Guest","","","cash","240","12","0","252","completed","Item (1)"
"bef58b5d-dd9b-42ea-a157-3f849dfd86d6","100728","2026-09-17T15:16:55.620Z","dine-in","Walk-in Guest","","","upi","471","24","118","495","completed","Item (1) | Item (1)"
"812ddbe6-0601-493a-8151-f2040c8be8c2","100727","2026-09-17T15:07:55.704Z","dine-in","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"36ad59da-d26e-4b82-85d9-1c9c0d1a4520","100726","2026-09-17T15:01:30.998Z","dine-in","Walk-in Guest","","","upi","607.58","30","0","638","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"21eb89b6-3770-4f02-b950-7dad9201b7ce","100725","2026-09-17T14:48:05.616Z","dine-in","Walk-in Guest","","","split","348","17","0","365","completed","Item (1) | Item (1)"
"0ad03728-d930-4be5-adde-62fc355426ab","100724","2026-09-17T14:41:09.664Z","dine-in","Walk-in Guest","","","upi","99","5","0","104","completed","Item (1)"
"ecf25677-5229-4a2a-b1c0-5185f2ba4c83","100723","2026-09-17T14:36:16.625Z","dine-in","Walk-in Guest","","","upi","30","2","0","32","completed","Item (2)"
"0e3745ad-a040-4022-8a11-10ba63fd0a7f","100722","2026-09-17T14:12:09.333Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1) | Item (1)"
"406ce04d-eac6-4fab-85b9-b58cd6e3a4d1","100721","2026-09-17T14:10:51.084Z","dine-in","Walk-in Guest","","","upi","619","31","0","650","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"016a770a-cb0d-4626-8063-4f9d561ad663","100720","2026-09-17T14:00:03.403Z","dine-in","Walk-in Guest","","","cash","289","14","0","303","completed","Item (1) | Item (1)"
"b3b4b3a3-0754-4716-be4e-5004c5375233","100719","2026-09-17T13:25:38.025Z","dine-in","Walk-in Guest","","","upi","696","35","0","731","completed","Item (1) | Item (2) | Item (1)"
"0e1c9491-03f0-46e4-9d37-5d5e08430fe9","100718","2026-09-17T13:23:09.302Z","takeaway","Walk-in Guest","","","cash","449","22","0","471","completed","Item (1)"
"0cba737f-7e15-4009-99c0-9652f9e91676","100717","2026-09-17T11:08:43.763Z","dine-in","Walk-in Guest","","","upi","114.29","6","0","120","completed","Item (1)"
"c5090917-88be-4341-9fb5-33e79c004bdb","100716","2026-09-17T10:33:43.806Z","dine-in","Walk-in Guest","","","upi","649","32","0","681","completed","Item (1) | Item (1) | Item (1)"
"71ac9f0e-a80a-46dd-8f63-4f487e0fb1c4","100715","2026-09-17T10:09:07.672Z","dine-in","Walk-in Guest","","","cash","539","27","0","566","completed","Item (1) | Item (1)"
"f8953d67-bd2c-48c6-8473-bf727ca84d24","100714","2026-09-17T10:05:33.484Z","dine-in","Walk-in Guest","","","upi","249","12","0","261","completed","Item (1)"
"050f6f64-7bb2-4a63-8bcd-b2d2434e4f70","100713","2026-09-17T09:55:30.715Z","dine-in","Walk-in Guest","","","cash","760.29","38","0","798","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"d0ea4589-a96b-4c9b-b016-d48b513cf2b7","100712","2026-09-17T08:28:44.955Z","dine-in","Walk-in Guest","","","cash","279","14","0","293","completed","Item (1)"
"e2bb2cb1-dad6-4ad5-bb36-feb295125def","100711","2026-09-17T08:24:55.939Z","dine-in","Walk-in Guest","","","upi","449","22","0","471","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"c25af952-9e75-428b-8888-ae23ce3232c5","100710","2026-09-17T08:04:56.218Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"b562e1c3-1eb8-438c-bd9e-7b29a7419a0c","100709","2026-09-17T07:53:19.273Z","dine-in","Walk-in Guest","","","upi","398","20","0","418","completed","Item (1) | Item (1)"
"0d6d6c7c-106a-46fe-bc2e-25aa0bab1398","100708","2026-09-17T07:16:12.591Z","dine-in","Walk-in Guest","","","split","1070.29","54","0","1124","completed","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"57c3ba54-8007-4e5d-b6df-67fdfd6785d4","100707","2026-09-17T04:37:52.375Z","dine-in","Walk-in Guest","","","upi","230","12","0","242","cancelled","Item (1) | Item (1)"
"30fd3fb0-a93a-4d21-9455-ad2de8491fc7","100706","2026-09-17T04:37:50.375Z","dine-in","Walk-in Guest","","","upi","788.29","39","0","827","cancelled","Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1) | Item (1)"
"969e59fa-04aa-45c9-9909-3a5a4aeee159","100705","2026-09-16T17:24:41.236Z","takeaway","Walk-in Guest","","","cash","199","10","0","209","completed","Item (1)"
"06f37696-b4a9-44e7-9295-9b8fcd070573","100704","2026-09-16T16:31:19.612Z","dine-in","Walk-in Guest","","","upi","140","7","0","147","completed","Item (1)"
"c0100c03-706d-4ea7-8151-9b2a193b6b43","100703","2026-09-16T16:21:05.219Z","dine-in","Walk-in Guest","","","upi","379","19","0","398","completed","Item (1) | Item (2)"
"157a7fe0-db18-44c0-a377-f151dd163728","100702","2026-09-16T16:18:44.182Z","dine-in","Walk-in Guest","","","upi","120","6","0","126","completed","Item (1)"
"1b7dfa7f-4cb3-49e0-8c34-7765cba9f8ea","100701","2026-09-16T16:03:28.539Z","dine-in","Walk-in Guest","","","upi","59","3","0","62","completed","Item (1)"
"d3dcc544-2104-4455-a43d-7bb6880ed986","100700","2026-09-16T16:00:55.047Z","dine-in","Walk-in Guest","","","cash","228.58","11","0","240","completed","Item (2)"
"b803811d-5c73-48a3-a76e-c79d4dedf2a2","100699","2026-09-16T15:43:19.118Z","dine-in","Walk-in Guest","","","upi","608","30","0","638","completed","Item (1) | Item (4) | Item (1)"
"982a6ff2-d25b-402e-bc68-fb81ecd6dcc3","100698","2026-09-16T15:38:55.503Z","dine-in","Walk-in Guest","","","upi","96","5","24","101","completed","Item (1)"
"b9a6b612-a91e-4731-8abc-3ad1f2995146","100697","2026-09-16T15:36:34.504Z","takeaway","Walk-in Guest","","","upi","379","19","0","398","completed","Item (1) | Item (2)"
"ff511bcb-2052-41ea-9d42-1344a7ea2b93","100696","2026-09-16T15:34:45.299Z","dine-in","Walk-in Guest","","","upi","379","19","0","398","completed","Item (1)"
"477b4f75-d0e0-4e0d-9773-f0afdb7223f6","100695","2026-09-16T15:31:51.128Z","dine-in","Walk-in Guest","","","upi","466.28999999999996","23","117","489","completed","Item (1) | Item (1) | Item (1)"
"c88d476f-f7f1-41e2-84f4-9a61d3840ff6","100694","2026-09-16T15:28:30.369Z","dine-in","Walk-in Guest","","","upi","379","19","0","398","completed","Item (1) | Item (2)"
"470a5d98-09cd-4fed-8ded-0ecd81235fd6","100693","2026-09-16T15:22:00.741Z","dine-in","Walk-in Guest","","","upi","516","26","0","542","completed","Item (1) | Item (1) | Item (2)"
"2787b91b-e175-410e-b8f4-717ab7ebfbeb","100692","2026-09-16T15:02:43.673Z","dine-in","Walk-in Guest","","","cash","39","2","0","41","completed","Item (1)"
"ec2a102e-c0da-4eeb-8a1f-e86d776a90eb","100691","2026-09-16T14:58:56.016Z","dine-in","Walk-in Guest","","","upi","468","23","0","491","completed","Item (1) | Item (2) | Item (1)"
"10f99149-e1eb-48cf-ba8f-81c3f45af5fd","100690","2026-09-16T14:54:25.965Z","dine-in","Walk-in Guest","","","split","747","37","0","784","completed","Item (1) | Item (1) | Item (1)"
"ee81d8a1-a495-4d81-b2a9-3f98671fe879","100689","2026-09-16T14:50:18.255Z","dine-in","Walk-in Guest","","","upi","728","36","0","764","completed","Item (1) | Item (1)"
"384acdb9-6358-41af-8d44-bdfaa1560b92","100688","2026-09-16T14:42:37.659Z","dine-in","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"3b2694e1-fdc9-4038-b553-883c96be6745","100687","2026-09-16T14:39:56.675Z","takeaway","Walk-in Guest","","","upi","349","17","0","366","completed","Item (1)"
"ad14e58b-8f31-4eed-86e6-df2f8366b423","100686","2026-09-16T14:35:55.869Z","dine-in","Walk-in Guest","","","upi","469","23","0","492","completed","Item (1) | Item (1)"
"20afe90a-348b-43c1-bffa-9ece78b63495","100685","2026-09-16T14:28:42.988Z","dine-in","Walk-in Guest","","","upi","45","2","0","47","completed","Item (3)"
"a035f394-f8cb-4a41-b062-2768523c3266","100684","2026-09-16T14:27:47.164Z","takeaway","Walk-in Guest","","","upi","409","20","0","429","completed","Item (1) | Item (2)"
"1dae2e80-cad9-47dc-9f67-69d327991d1d","100683","2026-09-16T14:18:06.432Z","dine-in","Walk-in Guest","","","upi","747","37","0","784","completed","Item (1) | Item (1) | Item (1)"
"d5e5093e-00e5-46a6-a003-04f05b5b7cb7","100682","2026-09-16T14:03:28.916Z","dine-in","Walk-in Guest","","","upi","156","8","0","164","completed","Item (4)"
"167cdd90-8285-430b-a8a8-86f4a6a56642","100681","2026-09-16T14:01:28.508Z","dine-in","Walk-in Guest","","","upi","199","10","0","209","completed","Item (1)"
"3839dcf7-08c6-4bc2-9160-b9b390c27ed3","100680","2026-09-16T13:55:46.179Z","dine-in","Walk-in Guest","","","upi","438","22","0","460","completed","Item (1) | Item (1)"
"9b5d8cc8-8218-4c67-86c3-53515e2d293c","100679","2026-09-16T13:50:58.392Z","dine-in","Walk-in Guest","","","upi","289","14","0","303","completed","Item (1) | Item (1)"
"c5ea152c-7d6c-4059-9142-688271c38153","100678","2026-09-16T13:47:37.165Z","takeaway","Walk-in Guest","","","upi","379","19","0","398","completed","Item (1)"
"c772e132-4064-4323-a946-0dcd3e3a464d","100677","2026-09-16T13:46:08.227Z","dine-in","Walk-in Guest","","","upi","856.58","43","0","900","completed","Item (1) | Item (1) | Item (2)"
"4f3cf95d-d2f4-40fe-92c9-6a91df0b9063","100676","2026-09-16T13:36:29.545Z","takeaway","Walk-in Guest","","","split","394","20","0","414","completed","Item (1) | Item (3)"
"f1d8dced-c55a-4fab-8be1-70a2f659c280","100675","2026-09-16T13:30:05.911Z","dine-in","Walk-in Guest","","","upi","59","3","0","62","completed","Item (1)"
"30312f29-ec27-41b7-af6c-ff03bf7b67bc","100674","2026-09-16T13:25:06.741Z","dine-in","Walk-in Guest","","","cash","557","28","0","585","completed","Item (1) | Item (1) | Item (1) | Item (1)"
"49ed5a11-aba6-4b52-8759-b4c210a6ce49","100673","2026-09-16T13:13:13.699Z","dine-in","Walk-in Guest","","","split","238","12","0","250","completed","Item (1) | Item (1)"
"d2e8c1e3-3833-4fde-bed9-5a1f6c05b11b","100672","2026-09-16T13:02:56.582Z","dine-in","Walk-in Guest","","","upi","74","4","0","78","completed","Item (1) | Item (1)"
